taxid	domain	phylum	class	order	family	genus	species
1636607	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas sp. ASNIH2
1636608	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas sp. ASNIH3
1636609	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas sp. ASNIH4
1636610	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. PONIH3
1636616	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	NA
1636617	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Firehammervirus	NA
1636618	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Fletchervirus	NA
1636720	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. PDR2
1637831	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB617WGS
1637837	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB0266
1637841	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB0852
1637853	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. NRF60-BP8
1637862	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. LA-2-3-30-S1-D2
1637869	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB0856
1637999	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium IMCC26134
1638788	Bacteria	Cyanobacteria	NA	Chroococcales	Microcystaceae	Microcystis	Microcystis panniformis
1639133	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis
1639348	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum sp. ME-1
1640277	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	NA	Grapevine Cabernet Sauvignon reovirus
1640885	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kochikohdavirus	Enterococcus virus EFLK1
1641165	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorotrichaceae	Halomicronema	Halomicronema hongdechloris
1641402	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. HH130629-09
1641812	Bacteria	Cyanobacteria	NA	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa
1642299	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces alfalfae
1642646	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Petrimonas	Petrimonas mucosa
1642647	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	Proteiniphilum saccharofermentans
1642929	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Lambdina fiscellaria nucleopolyhedrovirus
1643324	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Bacillus phage phi4B1
1643678	Archaea	Thaumarchaeota	Nitrososphaeria	NA	NA	NA	NA
1643685	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	NA	NA
1643824	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
1643826	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	NA	NA
1643948	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	NA	NA
1643949	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	NA	NA
1643950	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	NA	NA
1643951	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	NA
1644055	Archaea	Euryarchaeota	Halobacteria	Haloferacales	NA	NA	NA
1644056	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	NA	NA
1644061	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	NA	NA
1644130	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp. 1_2014MBL_MicDiv
1644131	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. 1_2014MBL_MicDiv
1646377	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rouxiella	Rouxiella badensis
1646498	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. TTH0-4
1647282	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vhulanivirus	Paracoccus virus Shpa
1647284	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gamtrevirus	Gordonia virus GMA3
1647300	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Luchador
1647301	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coopervirus	Mycobacterium virus Vincenzo
1647309	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Mycobacterium phage MOOREtheMARYer
1647386	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Incheonvrus	Polaribacter virus P12002L
1647405	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Emdodecavirus	Sinorhizobium virus N3
1647413	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Anabaena	Anabaena sp. WA102
1647469	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Galunavirus	Gordonia virus GAL1
1647471	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Gordonia phage GMA4
1647476	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Tsukamurella phage TPA4
1648404	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter atlanticus
1648481	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	NA	NA	Antarctic picorna-like virus 1
1648923	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus paralicheniformis
1649184	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CFMR 7
1649480	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	NA
1649845	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	NA
1649877	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. CCOS 191
1650654	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella sp. LADL05-105
1650658	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	Actinobacteria bacterium IMCC26256
1652133	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	NA
1652495	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium crudilactis
1652545	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. YC-RL1
1653476	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium	Caldimicrobium thiodismutans
1653478	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. PBTS 1
1653479	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. PBTS 2
1653480	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Alloactinosynnema	Alloactinosynnema sp. L-07
1653831	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	Blattabacterium cuenoti
1654339	Viruses	NA	NA	NA	NA	Botybirnavirus	Sclerotinia sclerotiorum botybirnavirus 1
1654388	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus schweitzeri
1654582	Viruses	NA	NA	NA	Nudiviridae	NA	Kallithea virus
1654740	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium phage BruceLethal
1654780	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium phage Enoki
1654781	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium phage Moyashi
1654782	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium phage QueenBey
1654919	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Pseudoalteromonas phage H101
1654928	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Jiaodavirus	Klebsiella virus PKO111
1655012	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Attacne
1655014	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Kubed
1655015	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Lauchelly
1655016	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus MrAK
1655017	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Ouroboros
1655018	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Pirate
1655019	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Procrass1
1655021	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Solid
1655022	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Stormborn
1655023	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus Wizzo
1655305	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Mosigvirus	Escherichia virus APCEc01
1655489	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
1655514	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	NA	NA
1655646	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Gokushovirinae Bog1183_53
1655649	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Gokushovirinae Bog5712_52
1655659	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Gokushovirinae Fen7875_21
1655660	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Microviridae Fen7895_21
1658665	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Mitsuaria	Mitsuaria sp. 7
1658671	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Arsenicicoccus	Arsenicicoccus sp. oral taxon 190
1658672	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia sp. oral taxon 894
1659194	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. GR 6-02
1660040	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
1660043	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
1660064	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lanienae
1660067	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter pinnipediorum
1660073	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. RM6137
1660074	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. RM8964
1660076	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. RM12175
1660083	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum sp. Group II 'CF-1'
1660158	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	NA	NA	NA
1661694	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. Tue 6075
1662285	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylophilus	Methylophilus sp. TWE2
1663208	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus lucimarinus virus 2
1663591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum sp. XM-1
1664069	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus glycinifermentans
1664247	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Jwalphavirus	Achromobacter virus Axp3
1666906	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. HL-93
1667168	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	Dermabacter jinjuensis
1667322	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Pseudoalteromonas phage Pq0
1667327	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae
1670455	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus	Sulfodiicoccus acidiphilus
1670641	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus ciccensis
1670669	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	NA	Lutzomyia reovirus 1
1670800	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium oceanicum
1670830	Bacteria	Actinobacteria	Nitriliruptoria	Egicoccales	Egicoccaceae	Egicoccus	Egicoccus halophilus
1670831	Bacteria	Actinobacteria	Nitriliruptoria	Egibacterales	Egibacteraceae	Egibacter	Egibacter rhizosphaerae
1671597	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella argi
1671680	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	Rathayibacter tanaceti
1671721	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter sp. CP1
1671868	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio tapetis
1673076	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium hydrophobicum
1673428	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma	Cuniculiplasma divulgatum
1673876	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage UnionJack
1673877	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Camvirus	Streptomyces virus Amela
1674146	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Borrelia mayonii
1674922	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	Labrenzia sp. CP4
1674923	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. 2319x1
1675317	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Erysipelothrix phage SE-1
1675602	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Moonvirus	Citrobacter virus Merlin
1675607	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Slopekvirus	Klebsiella virus Matisse
1675686	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	Sulfurifustis variabilis
1675862	Viruses	NA	NA	NA	Baculoviridae	Betabaculovirus	Diatraea saccharalis granulovirus
1675865	Viruses	NA	NA	NA	Baculoviridae	Alphabaculovirus	Perigonia lusca nucleopolyhedrovirus
1677857	Bacteria	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium saccincola
1678028	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. NR 4-1
1678078	Viruses	NA	NA	NA	NA	NA	Mollivirus sibericum
1678082	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Luzseptimavirus	Pseudomonas virus KPP21
1678128	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans sp. 63ED37-2
1678129	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans sp. 103DPR2
1678173	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	NA	Diatom colony associated dsRNA virus 13
1678227	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	Orthobunyavirus	Anopheles A orthobunyavirus
1678728	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium kingsejongi
1679001	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Pasteurellaceae bacterium NI1060
1679002	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Candidatus Methylopumilus	NA
1679096	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	NA	Haloarculaceae archaeon HArcel1
1679444	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia glycaniphila
1679497	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter flavus
1679721	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	Herbinix luporum
1680908	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Salmonpoxvirus	Salmon gillpox virus
1682113	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. YC-RL4
1682394	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Slopekvirus	Enterobacter virus Eap3
1684115	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Certrevirus	Cronobacter virus PBES02
1685010	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium glaciei
1685725	Viruses	NA	NA	NA	NA	NA	Lake Sarah-associated circular molecule 10
1686310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella apis
1688404	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. EC080610-09
1690221	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces spongiicola
1690456	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Tsarbombavirus	Bacillus virus TsarBomba
1690684	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Phlei
1690805	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium phage PAC1
1690815	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. HH130630-07
1691958	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	NA	Brevibacillus phage Sundance
1692041	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	NA	NA
1692258	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	NA	Palaemonetes kadiakensis Mississippi grass shrimp associated circular virus
1695218	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. 32O-W
1696072	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. CGR1
1697043	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. H567
1697053	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Oblitimonas	Oblitimonas alkaliphila
1698358	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fishburnevirus	Mycobacterium virus Brusacoram
1698360	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Jiaodavirus	Klebsiella virus JD18
1698524	Bacteria	Cyanobacteria	NA	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa
1698709	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Enkosi
1698711	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Lolly9
1698712	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage PopTart
1698714	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Snenia
1699067	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
1699621	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. P11F6
1699622	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. P2G3
1699623	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. P11G3
1699624	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sp. P11G5
1701404	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Gokushovirinae GAIR4
1701405	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	NA	Gokushovirinae GNX3R
1701809	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Percyvirus	Caulobacter virus Percy
1701810	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	NA	Citrobacter phage Margaery
