GO_term	namespace	depth	name
GO:0070855	molecular_function	7	myosin_VI_head_neck_binding
GO:0006167	biological_process	11	AMP_biosynthetic_process
GO:0002159	biological_process	7	desmosome_assembly
GO:1902846	biological_process	11	positive_regulation_of_mitotic_spindle_elongation
GO:0018400	biological_process	10	peptidyl-proline_hydroxylation_to_3-hydroxy-L-proline
GO:0016061	biological_process	8	regulation_of_light-activated_channel_activity
GO:1904951	biological_process	6	positive_regulation_of_establishment_of_protein_localization
GO:0060539	biological_process	6	diaphragm_development
GO:0090234	biological_process	8	regulation_of_kinetochore_assembly
GO:0010438	biological_process	7	cellular_response_to_sulfur_starvation
GO:0048638	biological_process	4	regulation_of_developmental_growth
GO:0051373	molecular_function	4	FATZ_binding
GO:0009008	molecular_function	5	DNA-methyltransferase_activity
GO:1900407	biological_process	6	regulation_of_cellular_response_to_oxidative_stress
GO:0070295	biological_process	7	renal_water_absorption
GO:0016532	molecular_function	8	superoxide_dismutase_copper_chaperone_activity
GO:0035407	biological_process	11	histone_H3-T11_phosphorylation
GO:0035402	molecular_function	8	histone_kinase_activity_(H3-T11_specific)
GO:1904045	biological_process	9	cellular_response_to_aldosterone
GO:0061384	biological_process	4	heart_trabecula_morphogenesis
GO:1904526	biological_process	5	regulation_of_microtubule_binding
GO:1900004	biological_process	11	negative_regulation_of_serine-type_endopeptidase_activity
GO:0045338	biological_process	7	farnesyl_diphosphate_metabolic_process
GO:1902426	biological_process	12	deactivation_of_mitotic_spindle_assembly_checkpoint
GO:0030060	molecular_function	5	L-malate_dehydrogenase_activity
GO:0043985	biological_process	11	histone_H4-R3_methylation
GO:0047042	molecular_function	7	androsterone_dehydrogenase_(B-specific)_activity
GO:0015986	biological_process	12	ATP_synthesis_coupled_proton_transport
GO:0030497	biological_process	9	fatty_acid_elongation
GO:0032376	biological_process	8	positive_regulation_of_cholesterol_transport
GO:0031937	biological_process	11	positive_regulation_of_chromatin_silencing
GO:0070922	biological_process	8	small_RNA_loading_onto_RISC
GO:0035418	biological_process	5	protein_localization_to_synapse
GO:0044323	molecular_function	10	retinoic_acid-responsive_element_binding
GO:0033133	biological_process	11	positive_regulation_of_glucokinase_activity
GO:1901797	biological_process	8	negative_regulation_of_signal_transduction_by_p53_class_mediator
GO:0051900	biological_process	7	regulation_of_mitochondrial_depolarization
GO:0051252	biological_process	6	regulation_of_RNA_metabolic_process
GO:0060993	biological_process	4	kidney_morphogenesis
GO:0031728	molecular_function	7	CCR3_chemokine_receptor_binding
GO:0045191	biological_process	9	regulation_of_isotype_switching
GO:0000014	molecular_function	7	single-stranded_DNA_endodeoxyribonuclease_activity
GO:1903531	biological_process	7	negative_regulation_of_secretion_by_cell
GO:2000973	biological_process	8	regulation_of_pro-B_cell_differentiation
GO:0019542	biological_process	10	propionate_biosynthetic_process
GO:0016246	biological_process	10	RNA_interference
GO:0016361	molecular_function	9	activin_receptor_activity_type_I
GO:1990737	biological_process	7	response_to_manganese-induced_endoplasmic_reticulum_stress
GO:0033004	biological_process	7	negative_regulation_of_mast_cell_activation
GO:0002082	biological_process	8	regulation_of_oxidative_phosphorylation
GO:0072709	biological_process	6	cellular_response_to_sorbitol
GO:0034595	molecular_function	7	phosphatidylinositol_phosphate_5-phosphatase_activity
GO:0000430	biological_process	12	regulation_of_transcription_from_RNA_polymerase_II_promoter_by_glucose
GO:0002175	biological_process	5	protein_localization_to_paranode_region_of_axon
GO:0000432	biological_process	13	positive_regulation_of_transcription_from_RNA_polymerase_II_promoter_by_glucose
GO:0045684	biological_process	5	positive_regulation_of_epidermis_development
GO:0036093	biological_process	3	germ_cell_proliferation
GO:0006020	biological_process	6	inositol_metabolic_process
GO:0003149	biological_process	3	membranous_septum_morphogenesis
GO:0070539	molecular_function	8	linoleic_acid_binding
GO:0000304	biological_process	5	response_to_singlet_oxygen
GO:0033314	biological_process	11	mitotic_DNA_replication_checkpoint
GO:0004457	molecular_function	4	lactate_dehydrogenase_activity
GO:0051546	biological_process	7	keratinocyte_migration
GO:0050794	biological_process	3	regulation_of_cellular_process
GO:0016836	molecular_function	4	hydro-lyase_activity
GO:0021698	biological_process	3	cerebellar_cortex_structural_organization
GO:0045351	biological_process	7	type_I_interferon_biosynthetic_process
GO:0030252	biological_process	9	growth_hormone_secretion
GO:0039535	biological_process	8	regulation_of_RIG-I_signaling_pathway
GO:0070828	biological_process	5	heterochromatin_organization
GO:0009069	biological_process	8	serine_family_amino_acid_metabolic_process
GO:0071344	biological_process	5	diphosphate_metabolic_process
GO:1904579	biological_process	6	cellular_response_to_thapsigargin
GO:1902044	biological_process	6	regulation_of_Fas_signaling_pathway
GO:0061010	biological_process	4	gall_bladder_development
GO:1900454	biological_process	9	positive_regulation_of_long-term_synaptic_depression
GO:0045940	biological_process	7	positive_regulation_of_steroid_metabolic_process
GO:1901901	biological_process	7	regulation_of_protein_localization_to_cell_division_site_involved_in_cytokinesis
GO:0032411	biological_process	6	positive_regulation_of_transporter_activity
GO:0045136	biological_process	3	development_of_secondary_sexual_characteristics
GO:0047617	molecular_function	6	acyl-CoA_hydrolase_activity
GO:1900165	biological_process	10	negative_regulation_of_interleukin-6_secretion
GO:0090170	biological_process	7	regulation_of_Golgi_inheritance
GO:2000618	biological_process	12	regulation_of_histone_H4-K16_acetylation
GO:0006313	biological_process	8	transposition_DNA-mediated
GO:1901843	biological_process	12	positive_regulation_of_high_voltage-gated_calcium_channel_activity
GO:0001545	biological_process	3	primary_ovarian_follicle_growth
GO:0090168	biological_process	6	Golgi_reassembly
GO:1900748	biological_process	7	positive_regulation_of_vascular_endothelial_growth_factor_signaling_pathway
GO:0034551	biological_process	9	mitochondrial_respiratory_chain_complex_III_assembly
GO:2001286	biological_process	7	regulation_of_caveolin-mediated_endocytosis
GO:0086098	biological_process	7	angiotensin-activated_signaling_pathway_involved_in_heart_process
GO:0035889	biological_process	2	otolith_tethering
GO:0045659	biological_process	10	negative_regulation_of_neutrophil_differentiation
GO:0045080	biological_process	9	positive_regulation_of_chemokine_biosynthetic_process
GO:0098943	biological_process	9	neurotransmitter_receptor_transport_postsynaptic_endosome_to_lysosome
GO:0045077	biological_process	9	negative_regulation_of_interferon-gamma_biosynthetic_process
GO:0072705	biological_process	6	cellular_response_to_mercaptoethanol
GO:0098958	biological_process	10	retrograde_axonal_transport_of_mitochondrion
GO:1900045	biological_process	12	negative_regulation_of_protein_K63-linked_ubiquitination
GO:1902883	biological_process	6	negative_regulation_of_response_to_oxidative_stress
GO:2000615	biological_process	11	regulation_of_histone_H3-K9_acetylation
GO:0060288	biological_process	4	formation_of_a_compartment_boundary
GO:1990966	biological_process	4	ATP_generation_from_poly-ADP-D-ribose
GO:0035519	biological_process	11	protein_K29-linked_ubiquitination
GO:0010641	biological_process	7	positive_regulation_of_platelet-derived_growth_factor_receptor_signaling_pathway
GO:0098989	biological_process	8	NMDA_selective_glutamate_receptor_signaling_pathway
GO:0000400	molecular_function	6	four-way_junction_DNA_binding
GO:0021707	biological_process	6	cerebellar_granule_cell_differentiation
GO:0009101	biological_process	6	glycoprotein_biosynthetic_process
GO:0040003	biological_process	4	chitin-based_cuticle_development
GO:0060124	biological_process	10	positive_regulation_of_growth_hormone_secretion
GO:0070586	biological_process	5	cell-cell_adhesion_involved_in_gastrulation
GO:0006582	biological_process	5	melanin_metabolic_process
GO:0090394	biological_process	8	negative_regulation_of_excitatory_postsynaptic_potential
GO:0021587	biological_process	3	cerebellum_morphogenesis
GO:2001141	biological_process	7	regulation_of_RNA_biosynthetic_process
GO:0006850	biological_process	11	mitochondrial_pyruvate_transmembrane_transport
GO:0019749	biological_process	7	cytoskeleton-dependent_cytoplasmic_transport_nurse_cell_to_oocyte
GO:0001614	molecular_function	5	purinergic_nucleotide_receptor_activity
GO:0003430	biological_process	5	growth_plate_cartilage_chondrocyte_growth
GO:0030070	biological_process	9	insulin_processing
GO:0061156	biological_process	6	pulmonary_artery_morphogenesis
GO:0048608	biological_process	3	reproductive_structure_development
GO:0048704	biological_process	5	embryonic_skeletal_system_morphogenesis
GO:0008117	molecular_function	5	sphinganine-1-phosphate_aldolase_activity
GO:0042750	biological_process	3	hibernation
GO:1905430	biological_process	7	cellular_response_to_glycine
GO:0030296	molecular_function	6	protein_tyrosine_kinase_activator_activity
GO:0060729	biological_process	8	intestinal_epithelial_structure_maintenance
GO:1901525	biological_process	9	negative_regulation_of_mitophagy
GO:0004931	molecular_function	10	extracellularly_ATP-gated_cation_channel_activity
GO:0010734	biological_process	9	negative_regulation_of_protein_glutathionylation
GO:0071038	biological_process	12	nuclear_polyadenylation-dependent_tRNA_catabolic_process
GO:2000047	biological_process	6	regulation_of_cell-cell_adhesion_mediated_by_cadherin
GO:0071535	molecular_function	4	RING-like_zinc_finger_domain_binding
GO:1904528	biological_process	6	positive_regulation_of_microtubule_binding
GO:0048680	biological_process	11	positive_regulation_of_axon_regeneration
GO:1904373	biological_process	6	response_to_kainic_acid
GO:0046923	molecular_function	5	ER_retention_sequence_binding
GO:0098623	molecular_function	4	selenite_reductase_activity
GO:0034475	biological_process	11	U4_snRNA_3-end_processing
GO:0008608	biological_process	3	attachment_of_spindle_microtubules_to_kinetochore
GO:0003006	biological_process	2	developmental_process_involved_in_reproduction
GO:0000832	molecular_function	6	inositol_hexakisphosphate_5-kinase_activity
GO:0052724	molecular_function	6	inositol_hexakisphosphate_3-kinase_activity
GO:0052723	molecular_function	6	inositol_hexakisphosphate_1-kinase_activity
GO:0006990	biological_process	13	positive_regulation_of_transcription_from_RNA_polymerase_II_promoter_involved_in_unfolded_protein_response
GO:0000827	molecular_function	5	inositol-13456-pentakisphosphate_kinase_activity
GO:0007431	biological_process	5	salivary_gland_development
GO:0043487	biological_process	7	regulation_of_RNA_stability
GO:0046605	biological_process	8	regulation_of_centrosome_cycle
GO:0043616	biological_process	4	keratinocyte_proliferation
GO:0015807	biological_process	9	L-amino_acid_transport
GO:0045131	molecular_function	6	pre-mRNA_branch_point_binding
GO:0045919	biological_process	5	positive_regulation_of_cytolysis
GO:0043023	molecular_function	4	ribosomal_large_subunit_binding
GO:2000738	biological_process	6	positive_regulation_of_stem_cell_differentiation
GO:0061088	biological_process	6	regulation_of_sequestering_of_zinc_ion
GO:0016059	biological_process	8	deactivation_of_rhodopsin_mediated_signaling
GO:0048935	biological_process	5	peripheral_nervous_system_neuron_development
GO:0071396	biological_process	5	cellular_response_to_lipid
GO:0008836	molecular_function	5	diaminopimelate_decarboxylase_activity
GO:0051987	biological_process	7	positive_regulation_of_attachment_of_spindle_microtubules_to_kinetochore
GO:0097628	biological_process	5	distal_tip_cell_migration
GO:0070508	biological_process	8	cholesterol_import
GO:0045870	biological_process	8	positive_regulation_of_single_stranded_viral_RNA_replication_via_double_stranded_DNA_intermediate
GO:0060301	biological_process	8	positive_regulation_of_cytokine_activity
GO:0098821	molecular_function	8	BMP_receptor_activity
GO:0032810	molecular_function	10	sterol_response_element_binding
GO:1905213	biological_process	10	negative_regulation_of_mitotic_chromosome_condensation
GO:0097102	biological_process	6	endothelial_tip_cell_fate_specification
GO:0071393	biological_process	7	cellular_response_to_progesterone_stimulus
GO:0045703	molecular_function	4	ketoreductase_activity
GO:1904595	biological_process	12	positive_regulation_of_termination_of_RNA_polymerase_II_transcription
GO:0035282	biological_process	4	segmentation
GO:0003186	biological_process	5	tricuspid_valve_morphogenesis
GO:1904580	biological_process	5	regulation_of_intracellular_mRNA_localization
GO:0000829	molecular_function	5	inositol_heptakisphosphate_kinase_activity
GO:2000301	biological_process	10	negative_regulation_of_synaptic_vesicle_exocytosis
GO:0038065	biological_process	6	collagen-activated_signaling_pathway
GO:0002430	biological_process	9	complement_receptor_mediated_signaling_pathway
GO:1903068	biological_process	7	positive_regulation_of_protein_localization_to_cell_tip
GO:1905040	biological_process	4	otic_placode_development
GO:0150018	biological_process	8	basal_dendrite_development
GO:1902378	biological_process	10	VEGF-activated_neuropilin_signaling_pathway_involved_in_axon_guidance
GO:0050864	biological_process	7	regulation_of_B_cell_activation
GO:1902037	biological_process	8	negative_regulation_of_hematopoietic_stem_cell_differentiation
GO:2000418	biological_process	9	positive_regulation_of_eosinophil_migration
