	GO_Terms	CRR119894	CRR119895	CRR119896	CRR119897	CRR125934	CRR125935	CRR125936	CRR125937	CRR125938	CRR125939	CRR125940	CRR125941	CRR125942	CRR125943	CRR125944	CRR125945	CRR125946	CRR125947	CRR125948	CRR125949	CRR125950	CRR125951	CRR125952	CRR125953	CRR125954	CRR125955	CRR125956	CRR125957	CRR125958	CRR125959	CRR125960	CRR125961	CRR125962	CRR125963	CRR125964	CRR125965	CRR125966	CRR125967	CRR125968	CRR125969	CRR125970	CRR125971	CRR125972	CRR125973	CRR125974	CRR125975	CRR125976	CRR125977	CRR125978	CRR125979	CRR125980	CRR125981	CRR125982	CRR125983	CRR125984	CRR125985	CRR125986	CRR125987	CRR125988	CRR125989	CRR125990	CRR125991	CRR125992	CRR125993	CRR125994	SRR10571655	SRR10571656	SRR10571657	SRR10571658	SRR10571659	SRR10571660	SRR10571662	SRR10571663	SRR10571664	SRR10571665	SRR10571719	SRR10571720	SRR10571721	SRR10571722	SRR10571723	SRR10571724	SRR10571725	SRR10571726	SRR10571727	SRR10571728	SRR10571730	SRR10571731	SRR10571732	SRR10571734	SRR10571735	SRR10571736	SRR10571737	SRR10571738	SRR10571739	SRR10571741	SRR10571742	SRR10571743	SRR10571744	SRR10571752	SRR10571753	SRR10571754	SRR10571755	SRR10571756	SRR10571757	SRR10903401	SRR10903402	SRR10971381	SRR11059942_PE	SRR11059942_SE	SRR11059944_PE	SRR11059944_SE	SRR11059945_PE	SRR11059946_PE	SRR11059946_SE	SRR11059947_PE	SRR11059947_SE	SRR11092056	SRR11092057	SRR11092058	SRR11092059	SRR11092060	SRR11092061	SRR11092062	SRR11092063	SRR11092064	SRR5677652	SRR5677654	SRR5677655	SRR5677656	SRR5677657	SRR5677658	SRR5677659	SRR5677660	SRR5677661	namespace	depth	name
2007	GO:0015974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	465	38	35	13	3	0	0	0	0	0	0	0	0	0	0	biological_process	11	guanosine pentaphosphate catabolic process
2008	GO:0006620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	110	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	11	posttranslational protein targeting to endoplasmic reticulum membrane
2009	GO:0000494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	5	6	0	3	0	0	34	16	3	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	11	box C/D snoRNA 3-end processing
regulation of telomeric RNA transcription from RNA pol II promoter																																																																																																																																										
intronic box H/ACA snoRNA processing																																																																																																																																										
glutaminyl-tRNA aminoacylation																																																																																																																																										
negative regulation of astral microtubule depolymerization																																																																																																																																										
negative regulation of axon regeneration																																																																																																																																										
regulation of ascospore wall beta-glucan biosynthetic process																																																																																																																																										
"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"																																																																																																																																										
N-terminal peptidyl-serine dimethylation																																																																																																																																										
C-terminal peptidyl-polyglutamic acid amidation																																																																																																																																										
positive regulation of stress-activated MAPK cascade																																																																																																																																										
positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization																																																																																																																																										
exonucleolytic catabolism of deadenylated mRNA																																																																																																																																										
positive regulation of actin filament polymerization																																																																																																																																										
histone H4-K12 deacetylation																																																																																																																																										
positive regulation of telomere maintenance via semi-conservative replication																																																																																																																																										
negative regulation of transcription involved in G1/S transition of mitotic cell cycle																																																																																																																																										
establishment of granzyme B localization to T cell secretory granule																																																																																																																																										
mitochondrial outer membrane permeabilization																																																																																																																																										
N-terminal peptidyl-alanine monomethylation																																																																																																																																										
positive regulation of heterochromatin assembly																																																																																																																																										
N-4 methylation of cytosine																																																																																																																																										
mitotic G1 DNA damage checkpoint																																																																																																																																										
methionine import across plasma membrane																																																																																																																																										
leucine import across plasma membrane																																																																																																																																										
negative regulation of myosin-light-chain-phosphatase activity																																																																																																																																										
positive regulation of fever generation by positive regulation of prostaglandin secretion																																																																																																																																										
positive regulation of cortisol biosynthetic process																																																																																																																																										
regulation of membrane repolarization during ventricular cardiac muscle cell action potential																																																																																																																																										
"negative regulation of CD4-positive, alpha-beta T cell differentiation"																																																																																																																																										
negative regulation of serine-type endopeptidase activity																																																																																																																																										
positive regulation of cap-independent translational initiation																																																																																																																																										
"negative regulation of CD8-positive, alpha-beta T cell differentiation"																																																																																																																																										
regulation of ER-associated ubiquitin-dependent protein catabolic process																																																																																																																																										
negative regulation of thymocyte migration																																																																																																																																										
negative regulation of mitotic cohesin loading																																																																																																																																										
transmembrane L-cystine transport from lysosomal lumen to cytosol																																																																																																																																										
positive regulation of ERK1 and ERK2 cascade																																																																																																																																										
DNA strand elongation involved in premeiotic DNA replication																																																																																																																																										
regulation of 1-phosphatidylinositol-3-kinase activity																																																																																																																																										
negative regulation of cytosolic calcium ion concentration																																																																																																																																										
negative regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity																																																																																																																																										
regulation of epidermal growth factor-activated receptor activity																																																																																																																																										
snRNA-containing ribonucleoprotein complex export from nucleus																																																																																																																																										
induction of cell-mediated immune response in host by virus																																																																																																																																										
heme transmembrane transport																																																																																																																																										
negative regulation of NK T cell proliferation																																																																																																																																										
"endonucleolytic cleaveage between 4.5S rRNA and 5S rRNA of tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)"																																																																																																																																										
rRNA-containing ribonucleoprotein complex export from nucleus																																																																																																																																										
positive regulation of protein tyrosine kinase activity																																																																																																																																										
positive regulation of histone H3-K4 methylation																																																																																																																																										
positive regulation of glucocorticoid secretion																																																																																																																																										
positive regulation of tyrosine phosphorylation of STAT protein																																																																																																																																										
regulation of termination of RNA polymerase I transcription																																																																																																																																										
IMP biosynthetic process																																																																																																																																										
pre-replicative complex assembly involved in premeiotic DNA replication																																																																																																																																										
"glycine biosynthetic process, by transamination of glyoxylate"																																																																																																																																										
"endonucleolytic cleavage in 5-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"""																																																																																																																																										
2010	GO:0032265	0	0	0	0	0	9	0	0	0	0	0	0	2	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	3	0	12	0	13	0	0	0	0	0	0	0	2	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	476	25	59	10	9	6	0	0	0	0	0	0	0	0	0	biological_process	12	XMP salvage
2011	GO:0046076	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	28	0	0	0	4	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	31	0	5	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	dTTP catabolic process
2012	GO:0006235	0	0	0	0	0	157	0	2	2	7	43	60	42	4294	14	4	0	10	19	52	3	0	17	3	2	0	6	3	0	0	0	53	0	2	4	0	2	2	4	3	7	0	30	6	40	0	9	6	2	4	103	4	32	2	17	0	2	0	526	2	3	0	7	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	0	0	0	0	3	0	0	2182	197	170	99	18	58	0	0	5	0	0	0	0	0	0	biological_process	12	dTTP biosynthetic process
2013	GO:0033362	0	0	0	0	0	2	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	270	34	20	6	2	0	0	0	0	0	0	0	0	0	0	biological_process	12	"lysine biosynthetic process via diaminopimelate, diaminopimelate-aminotransferase pathway"
2014	GO:0039502	0	0	0	0	0	0	0	0	0	0	0	29	0	11	0	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	18	15	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	suppression by virus of host type I interferon-mediated signaling pathway
2015	GO:2000813	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	negative regulation of barbed-end actin filament capping
2016	GO:0061475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	16	7	7	9	16	10	13	14	6	21	9	12	11	10	15	22	17	11	9	8	9	9	10	8	11	10	8	14	8	16	19	10	6	12	10	7	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	41	49	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	cytosolic valyl-tRNA aminoacylation
2017	GO:0070146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	0	0	0	6	0	2	0	0	3	2	4	2	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	mitochondrial aspartyl-tRNA aminoacylation
2018	GO:0046330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	biological_process	12	positive regulation of JNK cascade
2019	GO:0070143	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	3	0	0	biological_process	12	mitochondrial alanyl-tRNA aminoacylation
2020	GO:0015986	73	23	0	3	49	731	5	10	2	287	1113	363	939	20100	138	51	0	294	668	323	6	5	47	31	56	254	19	10	4	0	8	277	182	7	15	19	65	20	55	10	33	20	91	1069	850	30	36	1064	824	332	426	20	94	3	135	0	21	2	2725	11	71	7	292	14	129	318	293	322	298	363	290	346	330	346	318	335	280	399	359	282	348	259	350	305	321	304	275	382	254	287	303	233	316	385	352	332	322	364	286	305	334	279	264	283	3	23	6579	0	0	0	0	0	0	0	49	0	13	15	2	8879	784	795	457	142	236	191	3	7	43	0	9	3	5	2	biological_process	12	ATP synthesis coupled proton transport
2021	GO:0071266	10	2	2	0	9	123	6	0	12	125	1218	6	137	3427	106	0	0	112	982	5	0	0	16	0	38	21	12	39	0	4	0	112	3	2	0	3	0	2	29	0	12	3	8	35	165	11	18	28	19	61	169	9	9	0	96	8	0	0	1306	0	10	0	12	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	712	0	0	0	0	0	0	0	0	0	7	6	2	3564	298	350	147	36	133	2	0	0	0	8	0	0	0	0	biological_process	12	de novo L-methionine biosynthetic process
2022	GO:0019475	0	0	0	0	0	0	0	0	0	3	193	0	0	46	0	0	0	0	242	3	0	0	0	0	0	0	0	0	0	0	0	25	0	2	2	2	0	0	0	0	0	0	0	2	5	0	7	3	0	0	3	2	2	0	0	0	0	0	815	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	435	35	37	13	2	4	0	0	0	0	0	0	0	0	0	biological_process	12	L-lysine catabolic process to acetate
2023	GO:0031556	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	transcriptional attenuation by ribosome
2024	GO:0045010	0	0	0	0	0	0	0	0	14	3	20	47	0	0	9	9	0	0	2	0	8	11	28	17	25	15	146	29	14	0	31	7	17	0	19	10	16	26	15	10	323	127	99	165	589	16	10	3701	206	64	130	7	0	19	174	13	0	0	108	5	29	10	2	43	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	2	4	0	0	0	0	3	2	0	2	0	0	biological_process	12	actin nucleation
2025	GO:0046081	2	0	0	0	0	0	0	0	0	3	6	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	29	0	26	0	4	0	0	0	240	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	37	0	5	2	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	dUTP catabolic process
2026	GO:1900745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	positive regulation of p38MAPK cascade
2027	GO:0050482	0	0	0	0	0	0	0	0	0	0	1690	5	0	5	0	0	0	0	2937	2	0	0	0	0	4	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	6	8	2	4	11	0	2	0	0	0	72	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	199	11	19	6	0	5	0	0	0	0	0	0	0	0	0	biological_process	12	arachidonic acid secretion
2028	GO:0045292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	"mRNA cis splicing, via spliceosome"
2029	GO:0034355	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	111	16	14	3	3	2	0	0	0	0	0	0	0	0	0	biological_process	12	NAD salvage
2030	GO:0044205	46	18	0	0	6	359	0	0	4	152	504	430	86	9615	26	7	8	116	84	431	9	0	65	45	50	248	32	21	8	4	3	229	9	6	14	6	10	10	294	7	31	16	148	50	353	37	61	28	31	29	48	1101	196	2	746	8	8	5	3226	22	44	82	50	2	115	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	18	1491	0	0	0	0	0	0	0	0	0	8	21	0	12082	980	1080	554	106	358	13	3	44	18	0	2	8	2	32	biological_process	12	de novo UMP biosynthetic process
2031	GO:0043154	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	63	4	5	3	5	7	2	5	8	2	3	7	9	3	6	3	7	5	5	5	7	5	7	11	13	8	2	12	10	4	10	6	7	10	5	0	8	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	2	2	2	3	0	0	0	0	0	0	0	0	0	0	biological_process	12	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
2032	GO:0006240	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	dCDP biosynthetic process
2033	GO:0006085	34	14	0	0	5	141	81	0	0	155	0	178	96	3571	1601	2	0	141	0	174	0	2	159	0	35	198	2	0	0	0	0	26	3	2	0	0	4	4	0	0	2	0	44	3	1816	8	5	2	0	0	18	3	9	0	26	0	0	0	1056	0	2	11	7	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	692	0	0	0	0	0	0	0	0	0	3	12	0	2037	161	192	104	18	70	0	0	0	0	0	0	0	0	3	biological_process	12	acetyl-CoA biosynthetic process
2034	GO:0106004	0	0	0	0	0	56	0	0	0	88	3	0	25	1266	4	0	0	47	0	0	0	0	2	0	11	0	2	0	0	2	0	26	0	2	0	0	0	0	0	0	7	2	5	0	121	0	8	2	3	0	3	30	0	0	2	0	0	0	276	0	3	0	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	3	0	1071	86	99	49	14	31	0	0	0	0	0	0	0	0	0	biological_process	12	tRNA (guanine-N7)-methylation
2035	GO:0070475	20	9	0	2	17	644	10	3	3	3904	382	103	259	11877	136	79	0	4126	168	49	3	0	33	5	12	44	4	5	2	0	2	78	8	2	0	6	3	2	3	2	2	12	48	263	767	14	30	9	98	13	15	198	31	4	11	0	0	0	1894	3	31	6	15	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	8162	0	0	0	0	0	0	0	0	0	6	3	0	4283	381	392	165	37	86	5	0	0	2	0	0	5	2	12	biological_process	12	rRNA base methylation
2036	GO:0039579	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	suppression by virus of host ISG15 activity
2037	GO:0043968	0	0	0	0	0	0	0	0	0	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	biological_process	12	histone H2A acetylation
2038	GO:2001168	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	positive regulation of histone H2B ubiquitination
2039	GO:0006170	0	0	0	0	0	2	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	biological_process	12	dAMP biosynthetic process
2040	GO:0006614	9	2	2	0	23	215	93	30	2	1277	1890	198	248	5698	3084	1188	0	6	785	96	5	3	16	89	16	105	12	7	13	0	0	88	5	3	2	2	11	5	3	3	4	4	57	16	789	49	19	384	25	71	106	9	349	59	27	0	5	0	1340	11	14	234	20	5	53	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1394	0	0	0	0	0	0	0	2	0	5	5	2	4911	398	411	184	54	106	10	0	153	0	0	5	0	0	15	biological_process	12	SRP-dependent cotranslational protein targeting to membrane
2041	GO:0007035	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	2	0	3	0	0	2	0	2	4	3	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	5	0	3	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	4	0	0	0	0	0	0	0	0	0	0	biological_process	12	vacuolar acidification
2042	GO:0043280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	biological_process	12	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
2043	GO:0071267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	biological_process	12	L-methionine salvage
