feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0010466.negative.regulation.of.peptidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	119	0.00490483866982703	0.0268871980074905
GO.0010951.negative.regulation.of.endopeptidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	117	0.00490483866982703	0.0268871980074905
GO.0006422.aspartyl.tRNA.aminoacylation	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	73	0.00490483866982703	0.0268871980074905
GO.0044210.de.novo.CTP.biosynthetic.process	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	60	0.00490483866982703	0.0268871980074905
GO.0048038.quinone.binding	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	118	0.00490483866982703	0.0268871980074905
GO.0031072.heat.shock.protein.binding	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	103	0.00490483866982703	0.0268871980074905
GO.0070011.peptidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	30	0.00490483866982703	0.0268871980074905
GO.0004497.monooxygenase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	109	0.00490483866982703	0.0268871980074905
GO.0004857.enzyme.inhibitor.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	120	0.00490483866982703	0.0268871980074905
GO.0061134.peptidase.regulator.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	118	0.00490483866982703	0.0268871980074905
GO.0061135.endopeptidase.regulator.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	88	0.00490483866982703	0.0268871980074905
GO.2001065.mannan.binding	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	29	0.00490483866982703	0.0268871980074905
GO.0030414.peptidase.inhibitor.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	90	0.00490483866982703	0.0268871980074905
GO.0004815.aspartate.tRNA.ligase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	73	0.00490483866982703	0.0268871980074905
GO.0070548.L.glutamine.aminotransferase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	74	0.00490483866982703	0.0268871980074905
GO.0003955.NAD.P.H.dehydrogenase..quinone..activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	122	0.00490483866982703	0.0268871980074905
GO.0061710.L.threonylcarbamoyladenylate.synthase	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	38	0.00490483866982703	0.0268871980074905
GO.0015928.fucosidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	56	0.00490483866982703	0.0268871980074905
GO.0004866.endopeptidase.inhibitor.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	88	0.00490483866982703	0.0268871980074905
GO.0033743.peptide.methionine..R..S.oxide.reductase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	46	0.00490483866982703	0.0268871980074905
GO.0008113.peptide.methionine..S..S.oxide.reductase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	73	0.00490483866982703	0.0268871980074905
GO.0050567.glutaminyl.tRNA.synthase..glutamine.hydrolyzing..activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	79	0.00490483866982703	0.0268871980074905
GO.0015297.antiporter.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	92	0.00490483866982703	0.0268871980074905
GO.0004360.glutamine.fructose.6.phosphate.transaminase..isomerizing..activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	63	0.00490483866982703	0.0268871980074905
GO.0004560.alpha.L.fucosidase.activity	case	Community_acquired_pneumonia	1.84863487416384e+31	6.46021082072685e+30	141	56	0.00490483866982703	0.0268871980074905
GO.0022857.transmembrane.transporter.activity	case	Community_acquired_pneumonia	-2.2332075064295e+32	7.837495246344e+31	141	133	0.00498398984439832	0.0273134846898356
GO.0034470.ncRNA.processing	case	Community_acquired_pneumonia	-2.05392333885611e+32	7.20033527468423e+31	141	133	0.00502809770375801	0.0275475416893513
GO.0006399.tRNA.metabolic.process	case	Community_acquired_pneumonia	-2.05252817395083e+32	7.20790468700539e+31	141	133	0.00511382664543125	0.0280094353749761
GO.0140101.catalytic.activity..acting.on.a.tRNA	case	Community_acquired_pneumonia	-1.99720392715161e+32	7.08748127514189e+31	141	133	0.00558141306950945	0.0305619993931215
GO.0016875.ligase.activity..forming.carbon.oxygen.bonds	case	Community_acquired_pneumonia	-1.90532486733607e+32	6.87326642678766e+31	141	133	0.0063862459083566	0.0349495691611536
GO.0004812.aminoacyl.tRNA.ligase.activity	case	Community_acquired_pneumonia	-1.90532486733607e+32	6.87326642678766e+31	141	133	0.0063862459083566	0.0349495691611536
GO.0019222.regulation.of.metabolic.process	case	Community_acquired_pneumonia	-2.32520735906049e+32	8.42041736597817e+31	141	132	0.00644132067052106	0.0352411810907175
GO.0043038.amino.acid.activation	case	Community_acquired_pneumonia	-1.90087553076594e+32	6.86631786015943e+31	141	133	0.00645562040650983	0.0352998055320982
GO.0043039.tRNA.aminoacylation	case	Community_acquired_pneumonia	-1.90087553076594e+32	6.86631786015943e+31	141	133	0.00645562040650983	0.0352998055320982
GO.0031323.regulation.of.cellular.metabolic.process	case	Community_acquired_pneumonia	-2.30691132111825e+32	8.36449174427476e+31	141	132	0.00650607417948903	0.035565816552655
GO.0006418.tRNA.aminoacylation.for.protein.translation	case	Community_acquired_pneumonia	-1.89737699397521e+32	6.86105222807389e+31	141	133	0.00651222856637962	0.0355895820875175
GO.0060255.regulation.of.macromolecule.metabolic.process	case	Community_acquired_pneumonia	-2.29147683135564e+32	8.3113987457367e+31	141	132	0.00652357140469188	0.0356416816606966
GO.0051171.regulation.of.nitrogen.compound.metabolic.process	case	Community_acquired_pneumonia	-2.26882048813383e+32	8.2435752296815e+31	141	132	0.00661607817451165	0.036127051767447
GO.0080090.regulation.of.primary.metabolic.process	case	Community_acquired_pneumonia	-2.26882048813383e+32	8.2435752296815e+31	141	132	0.00661607817451165	0.036127051767447
GO.0010468.regulation.of.gene.expression	case	Community_acquired_pneumonia	-2.23689092790113e+32	8.13557765921232e+31	141	132	0.00667119657561735	0.0364179289782038
GO.0051540.metal.cluster.binding	case	Community_acquired_pneumonia	-2.62119227244387e+32	9.53103426502088e+31	141	132	0.00668229086082905	0.0364683848143223
GO.0019219.regulation.of.nucleobase.containing.compound.metabolic.process	case	Community_acquired_pneumonia	-2.22606470907847e+32	8.10798061490137e+31	141	132	0.00674992877844725	0.0368217101879683
GO.0051252.regulation.of.RNA.metabolic.process	case	Community_acquired_pneumonia	-2.21101515066447e+32	8.05327669861285e+31	141	132	0.00675077150125677	0.0368217101879683
GO.0032774.RNA.biosynthetic.process	case	Community_acquired_pneumonia	-2.21306746668039e+32	8.06231239143759e+31	141	132	0.00676339569468588	0.0368803548179771
GO.0009889.regulation.of.biosynthetic.process	case	Community_acquired_pneumonia	-2.202287221722e+32	8.02617166047336e+31	141	132	0.00678304624279658	0.0369568129455384
GO.0010556.regulation.of.macromolecule.biosynthetic.process	case	Community_acquired_pneumonia	-2.202287221722e+32	8.02617166047336e+31	141	132	0.00678304624279658	0.0369568129455384
GO.0031326.regulation.of.cellular.biosynthetic.process	case	Community_acquired_pneumonia	-2.202287221722e+32	8.02617166047336e+31	141	132	0.00678304624279658	0.0369568129455384
GO.2001141.regulation.of.RNA.biosynthetic.process	case	Community_acquired_pneumonia	-2.18170434701515e+32	7.95772360406467e+31	141	132	0.00682840037831502	0.0371936321491407
GO.0097659.nucleic.acid.templated.transcription	case	Community_acquired_pneumonia	-2.19411112062276e+32	8.04004578013566e+31	141	132	0.00708578743242563	0.0385849237680551
GO.2000112.regulation.of.cellular.macromolecule.biosynthetic.process	case	Community_acquired_pneumonia	-2.12274286057794e+32	7.78129519913334e+31	141	132	0.00710813016106769	0.0386958904511855
GO.0006351.transcription..DNA.templated	case	Community_acquired_pneumonia	-2.13642730248113e+32	7.85114614086227e+31	141	132	0.00724957075949903	0.0394549725557041
GO.1903506.regulation.of.nucleic.acid.templated.transcription	case	Community_acquired_pneumonia	-2.07980125106156e+32	7.64804089225918e+31	141	132	0.00729102846590421	0.039658684524841
GO.0006355.regulation.of.transcription..DNA.templated	case	Community_acquired_pneumonia	-2.07980125106156e+32	7.64804089225918e+31	141	132	0.00729102846590421	0.039658684524841
GO.0098772.molecular.function.regulator	case	Community_acquired_pneumonia	-2.09749435974479e+32	7.74639822568086e+31	141	132	0.0075390176556887	0.0409962704987423
GO.1903509.liposaccharide.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	118	0.00775875499087929	0.0415940224007508
GO.0019069.viral.capsid.assembly	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	29	0.00775875499087929	0.0415940224007508
GO.0051604.protein.maturation	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	123	0.00775875499087929	0.0415940224007508
GO.0015851.nucleobase.transport	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	58	0.00775875499087929	0.0415940224007508
GO.0019430.removal.of.superoxide.radicals	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	75	0.00775875499087929	0.0415940224007508
GO.0042723.thiamine.containing.compound.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	82	0.00775875499087929	0.0415940224007508
GO.0015698.inorganic.anion.transport	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	125	0.00775875499087929	0.0415940224007508
GO.0070726.cell.wall.assembly	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	13	0.00775875499087929	0.0415940224007508
GO.0015855.pyrimidine.nucleobase.transport	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	52	0.00775875499087929	0.0415940224007508
GO.0051248.negative.regulation.of.protein.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	121	0.00775875499087929	0.0415940224007508
GO.0030162.regulation.of.proteolysis	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	119	0.00775875499087929	0.0415940224007508
GO.0006772.thiamine.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	82	0.00775875499087929	0.0415940224007508
GO.0051603.proteolysis.involved.in.cellular.protein.catabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	119	0.00775875499087929	0.0415940224007508
GO.0009225.nucleotide.sugar.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	105	0.00775875499087929	0.0415940224007508
GO.0006270.DNA.replication.initiation	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	80	0.00775875499087929	0.0415940224007508
GO.0006206.pyrimidine.nucleobase.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	89	0.00775875499087929	0.0415940224007508
GO.0046112.nucleobase.biosynthetic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	96	0.00775875499087929	0.0415940224007508
GO.0019520.aldonic.acid.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	91	0.00775875499087929	0.0415940224007508
GO.0032269.negative.regulation.of.cellular.protein.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	121	0.00775875499087929	0.0415940224007508
GO.0019521.D.gluconate.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	76	0.00775875499087929	0.0415940224007508
GO.0033866.nucleoside.bisphosphate.biosynthetic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	120	0.00775875499087929	0.0415940224007508
GO.0019877.diaminopimelate.biosynthetic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	78	0.00775875499087929	0.0415940224007508
GO.0006566.threonine.metabolic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	120	0.00775875499087929	0.0415940224007508
GO.0034033.purine.nucleoside.bisphosphate.biosynthetic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	120	0.00775875499087929	0.0415940224007508
GO.1905267.endonucleolytic.cleavage.involved.in.tRNA.processing	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	24	0.00775875499087929	0.0415940224007508
GO.1903830.magnesium.ion.transmembrane.transport	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	63	0.00775875499087929	0.0415940224007508
GO.0034030.ribonucleoside.bisphosphate.biosynthetic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	120	0.00775875499087929	0.0415940224007508
GO.0034414.tRNA.3.trailer.cleavage..endonucleolytic	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	24	0.00775875499087929	0.0415940224007508
GO.0009088.threonine.biosynthetic.process	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	76	0.00775875499087929	0.0415940224007508
GO.0006436.tryptophanyl.tRNA.aminoacylation	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	37	0.00775875499087929	0.0415940224007508
GO.0004133.glycogen.debranching.enzyme.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	106	0.00775875499087929	0.0415940224007508
GO.0016835.carbon.oxygen.lyase.activity	case	Community_acquired_pneumonia	-2.30424494391893e+32	8.50065426059812e+31	141	131	0.0077121930220406	0.0415940224007508
GO.0016645.oxidoreductase.activity..acting.on.the.CH.NH.group.of.donors	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	109	0.00775875499087929	0.0415940224007508
GO.0008194.UDP.glycosyltransferase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	121	0.00775875499087929	0.0415940224007508
GO.0009008.DNA.methyltransferase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	90	0.00775875499087929	0.0415940224007508
GO.0008745.N.acetylmuramoyl.L.alanine.amidase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	78	0.00775875499087929	0.0415940224007508
GO.0004345.glucose.6.phosphate.dehydrogenase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	47	0.00775875499087929	0.0415940224007508
GO.0004830.tryptophan.tRNA.ligase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	37	0.00775875499087929	0.0415940224007508
GO.0004073.aspartate.semialdehyde.dehydrogenase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	42	0.00775875499087929	0.0415940224007508
GO.0070569.uridylyltransferase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	73	0.00775875499087929	0.0415940224007508
GO.0102500.beta.maltose.4.alpha.glucanotransferase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	50	0.00775875499087929	0.0415940224007508
GO.0034701.tripeptidase.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	31	0.00775875499087929	0.0415940224007508
GO.0015293.symporter.activity	case	Community_acquired_pneumonia	1.80722038507156e+31	6.68479016239928e+30	141	99	0.00775875499087929	0.0415940224007508
