"namespace"	"depth"	"name"
"GO:0015741"	"biological_process"	"10"	"fumarate transport"
"GO:0051403"	"biological_process"	"10"	"stress-activated MAPK cascade"
"GO:0018397"	"biological_process"	"10"	"peptidyl-phenylalanine bromination to L-2-bromophenylalanine
IDP metabolic process
regulation of basophil degranulation
positive regulation of plasminogen activation
regulation of meiotic joint molecule formation
positive regulation of cumulus cell differentiation
glial cell-derived neurotrophic factor secretion
zinc ion import across plasma membrane
negative regulation of chemokine secretion
somatic recombination of immunoglobulin gene segments
glutamine transport
regulation of translation at presynapse, modulating synaptic transmission
spindle assembly involved in female meiosis
tyrosine phosphorylation of STAT protein
tRNA 3-trailer cleavage, endonucleolytic"
"GO:0032973"	"biological_process"	"10"	"amino acid export across plasma membrane"
"GO:1902022"	"biological_process"	"10"	"L-lysine transport"
"GO:0043313"	"biological_process"	"10"	"regulation of neutrophil degranulation"
"GO:1990034"	"biological_process"	"10"	"calcium ion export across plasma membrane"
"GO:0000949"	"biological_process"	"10"	"aromatic amino acid family catabolic process to alcohol via Ehrlich pathway"
"GO:0018378"	"biological_process"	"10"	"cytochrome c-heme linkage via heme-L-cysteine"
"GO:0045830"	"biological_process"	"10"	"positive regulation of isotype switching"
"GO:0039504"	"biological_process"	"10"	"suppression by virus of host adaptive immune response"
"GO:1903073"	"biological_process"	"10"	"negative regulation of death-inducing signaling complex assembly"
"GO:0050427"	"biological_process"	"10"	"3-phosphoadenosine 5-phosphosulfate metabolic process"
"GO:0042968"	"biological_process"	"10"	"homoserine transport"
"GO:0051569"	"biological_process"	"10"	"regulation of histone H3-K4 methylation"
"GO:0009220"	"biological_process"	"10"	"pyrimidine ribonucleotide biosynthetic process"
"GO:0019365"	"biological_process"	"10"	"pyridine nucleotide salvage"
"GO:0042276"	"biological_process"	"10"	"error-prone translesion synthesis"
"GO:0006360"	"biological_process"	"10"	"transcription by RNA polymerase I"
"GO:0015744"	"biological_process"	"10"	"succinate transport"
"GO:0006161"	"biological_process"	"10"	"deoxyguanosine catabolic process"
"GO:0038083"	"biological_process"	"10"	"peptidyl-tyrosine autophosphorylation"
"GO:0009093"	"biological_process"	"10"	"cysteine catabolic process"
"GO:0043551"	"biological_process"	"10"	"regulation of phosphatidylinositol 3-kinase activity"
"GO:0036414"	"biological_process"	"10"	"histone citrullination"
"GO:0009398"	"biological_process"	"10"	"FMN biosynthetic process"
"GO:0014826"	"biological_process"	"10"	"vein smooth muscle contraction"
"GO:0046411"	"biological_process"	"10"	"2-keto-3-deoxygluconate transmembrane transport"
"GO:0071630"	"biological_process"	"10"	"nuclear protein quality control by the ubiquitin-proteasome system"
"GO:0006527"	"biological_process"	"10"	"arginine catabolic process"
"GO:1903215"	"biological_process"	"10"	"negative regulation of protein targeting to mitochondrion"
"GO:0006530"	"biological_process"	"10"	"asparagine catabolic process"
"GO:0046323"	"biological_process"	"10"	"glucose import"
"GO:1901624"	"biological_process"	"10"	"negative regulation of lymphocyte chemotaxis"
"GO:0009090"	"biological_process"	"10"	"homoserine biosynthetic process"
"GO:0017196"	"biological_process"	"10"	"N-terminal peptidyl-methionine acetylation"
"GO:1901585"	"biological_process"	"10"	"regulation of acid-sensing ion channel activity"
"GO:0010306"	"biological_process"	"10"	"rhamnogalacturonan II biosynthetic process"
"GO:0070932"	"biological_process"	"10"	"histone H3 deacetylation"
"GO:0043620"	"biological_process"	"10"	"regulation of DNA-templated transcription in response to stress"
"GO:0015809"	"biological_process"	"10"	"arginine transport"
"GO:0006545"	"biological_process"	"10"	"glycine biosynthetic process"
"GO:0051938"	"biological_process"	"10"	"L-glutamate import"
"GO:0070880"	"biological_process"	"10"	"fungal-type cell wall beta-glucan biosynthetic process"
"GO:2000564"	"biological_process"	"10"	"regulation of CD8-positive, alpha-beta T cell proliferation"
"GO:2001205"	"biological_process"	"10"	"negative regulation of osteoclast development"
"GO:0006418"	"biological_process"	"10"	"tRNA aminoacylation for protein translation"
"GO:0006469"	"biological_process"	"10"	"negative regulation of protein kinase activity"
"GO:0015826"	"biological_process"	"10"	"threonine transport"
"GO:0098932"	"biological_process"	"10"	"disruption by virus of host cell wall peptidoglycan during virus entry"
"GO:0070886"	"biological_process"	"10"	"positive regulation of calcineurin-NFAT signaling cascade"
"GO:0006683"	"biological_process"	"10"	"galactosylceramide catabolic process"
"GO:0072671"	"biological_process"	"10"	"mitochondria-associated ubiquitin-dependent protein catabolic process"
"GO:2001027"	"biological_process"	"10"	"negative regulation of endothelial cell chemotaxis"
"GO:0035511"	"biological_process"	"10"	"oxidative DNA demethylation"
"GO:0046359"	"biological_process"	"10"	"butyrate catabolic process"
"GO:0006542"	"biological_process"	"10"	"glutamine biosynthetic process"
"GO:1990414"	"biological_process"	"10"	"replication-born double-strand break repair via sister chromatid exchange"
"GO:0030433"	"biological_process"	"10"	"ubiquitin-dependent ERAD pathway"
"GO:0072434"	"biological_process"	"10"	"signal transduction involved in mitotic G2 DNA damage checkpoint"
"GO:0010757"	"biological_process"	"10"	"negative regulation of plasminogen activation"
"GO:0050711"	"biological_process"	"10"	"negative regulation of interleukin-1 secretion"
"GO:0006524"	"biological_process"	"10"	"alanine catabolic process"
"GO:0048250"	"biological_process"	"10"	"iron import into the mitochondrion"
"GO:0017183"	"biological_process"	"10"	"peptidyl-diphthamide biosynthetic process from peptidyl-histidine"
"GO:0035520"	"biological_process"	"10"	"monoubiquitinated protein deubiquitination"
"GO:1901553"	"biological_process"	"10"	"malonic acid transmembrane transport"
"GO:0032212"	"biological_process"	"10"	"positive regulation of telomere maintenance via telomerase"
"GO:0043410"	"biological_process"	"10"	"positive regulation of MAPK cascade"
"GO:1902043"	"biological_process"	"10"	"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors"
"GO:0015876"	"biological_process"	"10"	"acetyl-CoA transport"
"GO:0006216"	"biological_process"	"10"	"cytidine catabolic process"
"GO:1902236"	"biological_process"	"10"	"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway"
"GO:1902667"	"biological_process"	"10"	"regulation of axon guidance"
"GO:1990431"	"biological_process"	"10"	"priRNA 3-end processing
negative regulation of thyroid-stimulating hormone secretion
positive regulation of tonic skeletal muscle contraction
positive regulation of natural killer cell differentiation involved in immune response
positive regulation of glycogen biosynthetic process
peptidyl-L-leucine methyl ester biosynthetic process from peptidyl-leucine
regulation of compound eye photoreceptor development
regulation of histone H3-K79 methylation
regulation of stress-activated MAPK cascade
regulation of microtubule nucleation
protein insertion into mitochondrial outer membrane
positive regulation of establishment of bipolar cell polarity regulating cell shape
cytidine biosynthetic process
innate immune response activating cell surface receptor signaling pathway
lysine catabolic process
inhibition of dopamine uptake involved in synaptic transmission
positive regulation of protein kinase activity
cytochrome c-heme linkage via heme-bis-L-cysteine
positive regulation by symbiont of host jasmonic acid-mediated defense response
positive regulation by symbiont of host phytoalexin production
transforming growth factor beta receptor signaling pathway involved in endodermal cell fate specification
glycine betaine biosynthetic process from glycine
canonical Wnt signaling pathway involved in regulation of type B pancreatic cell proliferation
positive regulation of sodium ion transmembrane transporter activity
peptidyl-lysine hydroxylation to 4-hydroxy-L-lysine
peptidyl-D-alanine racemization, direct
regulation of R7 cell differentiation
siderophore transport
biotin import across plasma membrane
SRP-dependent cotranslational protein targeting to membrane, translocation
peptidoglycan-protein cross-linking via L-threonyl-pentaglycyl-murein
induction by symbiont of host innate immune response
rRNA 5-end processing"
"GO:0098789"	"biological_process"	"10"	"pre-mRNA cleavage required for polyadenylation"
"GO:0006679"	"biological_process"	"10"	"glucosylceramide biosynthetic process"
"GO:0014824"	"biological_process"	"10"	"artery smooth muscle contraction"
"GO:0006561"	"biological_process"	"10"	"proline biosynthetic process"
"GO:0033539"	"biological_process"	"10"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"
"GO:1902979"	"biological_process"	"10"	"mitotic DNA replication termination"
"GO:0018406"	"biological_process"	"10"	"protein C-linked glycosylation via 2-alpha-mannosyl-L-tryptophan
CENP-A containing nucleosome assembly
suppression by virus of host antigen processing and presentation
positive regulation of heart rate by neuronal epinephrine
negative regulation of stomach fundus smooth muscle contraction
regulation of neutrophil mediated killing of gram-negative bacterium
fibroblast growth factor receptor signaling pathway involved in regulation of secondary heart field cardioblast proliferation
negative regulation of protection from non-homologous end joining at telomere
regulation of DNA-binding transcription factor activity
glycolytic fermentation to propionate
negative regulation of lysosomal protein catabolic process
negative regulation of sodium ion import across plasma membrane
positive regulation of arginine biosynthetic process
peptide cross-linking via N6-(L-isoaspartyl)-L-lysine, presumed catalytic
mitochondrial alpha-ketoglutarate transmembrane transport
substance P secretion, neurotransmission
positive regulation of macrophage cytokine production
negative regulation of antifungal peptide secretion
globoside biosynthetic process via lactosylceramide
protein secretion by the type VIII secretion system
peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine
positive regulation of attachment of mitotic spindle microtubules to kinetochore
short-chain fatty acid transport
negative regulation of leukocyte tethering or rolling
interleukin-31 secretion
lactate transmembrane transport
epidermal growth factor receptor signaling pathway via MAPK cascade
negative regulation of peripheral B cell anergy
rRNA 3-end processing"
"GO:0006851"	"biological_process"	"10"	"mitochondrial calcium ion transmembrane transport"
"GO:0006878"	"biological_process"	"10"	"cellular copper ion homeostasis"
"GO:0032110"	"biological_process"	"10"	"regulation of protein histidine kinase activity"
"GO:0017198"	"biological_process"	"10"	"N-terminal peptidyl-serine acetylation"
"GO:0017189"	"biological_process"	"10"	"N-terminal peptidyl-alanine acetylation"
"GO:0015886"	"biological_process"	"10"	"heme transport"
"GO:0000288"	"biological_process"	"10"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
"GO:0045819"	"biological_process"	"10"	"positive regulation of glycogen catabolic process"
"GO:0015679"	"biological_process"	"10"	"plasma membrane copper ion transport"
"GO:0032974"	"biological_process"	"10"	"amino acid transmembrane export from vacuole"
"GO:1901017"	"biological_process"	"10"	"negative regulation of potassium ion transmembrane transporter activity"
"GO:0071596"	"biological_process"	"10"	"ubiquitin-dependent protein catabolic process via the N-end rule pathway"
"GO:0019441"	"biological_process"	"10"	"tryptophan catabolic process to kynurenine"
"GO:0009086"	"biological_process"	"10"	"methionine biosynthetic process"
"GO:0060045"	"biological_process"	"10"	"positive regulation of cardiac muscle cell proliferation"
"GO:1990437"	"biological_process"	"10"	"snRNA 2-O-methylation
negative regulation of sarcomere organization
glutathione transmembrane transport
copper incorporation into copper-sulfur cluster via heptakis-L-histidino tetracopper mu4-sulfide hydroxide
interleukin-15 secretion
positive regulation of peripheral T cell tolerance induction
retinoic acid metabolic process in spinal cord anterior-posterior patterning
light-driven proton transport
protein localization to meiotic spindle pole body
transsulfuration
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors
negative regulation of octopamine signaling pathway involved in response to food
positive regulation of DNA strand resection involved in replication fork processing
negative regulation of MAPK cascade
D-galactonate catabolic process
histone H4 deacetylation
induction by symbiont of defense-related host nitric oxide production
cleavage of bicistronic rRNA transcript (SSU-rRNA, LSU-rRNA)
negative regulation of cytoplasmic translational elongation
regulation of isotype switching to IgG isotypes
activation of meiosis involved in egg activation
positive regulation of CD4-positive, alpha-beta T cell activation
negative regulation of alpha-beta T cell differentiation
negative regulation of renal output by angiotensin
positive regulation of protein deubiquitination
RNA adenosine-uridine insertion
butyrate catabolic process
zinc ion import across plasma membrane
positive regulation of the force of heart contraction by norepinephrine
hypoxanthine salvage
regulation of mRNA export from nucleus in response to heat stress
regulation of synaptic vesicle priming
tryptophan catabolic process to catechol
positive regulation of NK T cell activation
N-terminal peptidyl-valine acetylation
epidermal growth factor receptor signaling pathway via positive regulation of NF-kappaB transcription factor activity
suppression by symbiont of host G protein-coupled receptor signal transduction
negative regulation of mitochondrial DNA replication
glycine transport
intraciliary transport
anaphase-promoting complex-dependent catabolic process
pyruvate transmembrane transport
suppression by virus of host STAT2 activity
NAD catabolic process
ERBB3-ERBB4 signaling pathway
positive regulation of interferon-beta biosynthetic process
hexose catabolic process to butyrate
tRNA 3-end processing"
